Frame,Time,C7_X,C7_Y,C7_Z,STRN_X,STRN_Y,STRN_Z,RSHO_X,RSHO_Y,RSHO_Z,RELB_X,RELB_Y,RELB_Z,RWRA_X,RWRA_Y,RWRA_Z,LSHO_X,LSHO_Y,LSHO_Z,LELB_X,LELB_Y,LELB_Z,LWRA_X,LWRA_Y,LWRA_Z
445,4.44,8.2626305,1337.6046,-220.41882,21.502447,1087.3932,51.932163,-119.18432,1331.0928,-138.42986,-223.382,1023.3992,-184.12717,-343.89493,828.59473,-144.32541,80.683609,1365.1643,-148.70496,240.25253,1548.8561,-182.7681,207.93822,1775.2316,-139.23062
446,4.45,8.7374134,1337.5215,-220.96135,22.035971,1087.4371,51.811539,-118.62079,1331.1355,-138.65012,-222.61388,1023.4965,-184.35399,-342.94464,828.49475,-144.7245,79.983955,1364.9442,-149.70743,232.26843,1551.2577,-181.88959,188.8347,1775.7184,-140.90413
447,4.46,9.2020807,1337.3993,-221.49298,22.586189,1087.5492,51.582638,-118.06114,1331.1727,-139.06606,-221.97517,1023.5585,-184.63298,-342.08719,828.42615,-145.01587,79.398102,1364.718,-150.77507,225.01883,1553.271,-180.86665,170.39139,1774.949,-142.53857
448,4.47,9.6328793,1337.316,-222.03131,23.136776,1087.6458,51.336117,-117.51425,1331.2206,-139.43031,-221.3652,1023.584,-184.95953,-341.41528,828.4126,-145.27698,79.057159,1364.6813,-151.64929,218.76183,1554.7112,-180.09517,153.09512,1773.2948,-143.81348
449,4.48,10.022204,1337.2744,-222.39044,23.632759,1087.7791,51.099972,-117.06073,1331.2692,-139.94566,-220.85364,1023.5679,-185.18663,-340.832,828.41144,-145.42972,78.858452,1364.5475,-152.429,213.29457,1555.9465,-179.26289,137.16476,1771.302,-144.63394
450,4.49,10.474657,1337.3199,-222.97433,24.031612,1087.8929,50.767784,-116.61085,1331.3153,-140.34328,-220.40204,1023.5773,-185.46245,-340.32657,828.42419,-145.54953,78.861732,1364.3779,-153.91985,208.46915,1557.1399,-179.1548,122.50337,1769.0487,-144.89752
451,4.5,10.884012,1337.2952,-223.38528,24.347349,1087.9988,50.56609,-116.2178,1331.3726,-140.90466,-220.00914,1023.5912,-185.60744,-339.93176,828.50934,-145.68018,78.617081,1364.2677,-154.81529,203.45872,1558.2885,-178.62938,109.28857,1766.0538,-141.32127
452,4.51,11.292466,1337.2377,-223.87871,24.604216,1088.1141,50.37738,-115.82861,1331.4229,-141.33882,-219.68488,1023.7095,-185.85065,-339.62634,828.6178,-145.72328,78.245613,1364.2433,-155.68178,198.75375,1559.1692,-177.7115,96.931877,1763.7941,-142.65176
453,4.52,11.646153,1337.1494,-224.39449,24.794285,1088.2546,50.184177,-115.42209,1331.5106,-141.71788,-219.46542,1023.8107,-185.9998,-339.42258,828.77783,-145.5934,77.913284,1364.2292,-156.4306,194.28928,1559.791,-176.24809,86.437355,1760.2207,-138.35205
454,4.53,11.956518,1336.9866,-224.74448,24.968435,1088.4106,49.917301,-115.14228,1331.5994,-142.14651,-219.35355,1023.9912,-186.10854,-339.31302,828.95642,-145.48315,77.753029,1364.1937,-156.93626,190.67847,1560.1261,-174.90471,77.169975,1756.9453,-136.39078
455,4.54,12.207776,1336.9824,-225.28815,25.030659,1088.4801,49.68803,-114.90066,1331.6981,-142.54338,-219.33319,1024.1624,-186.17668,-339.2504,829.1676,-145.31306,77.612228,1364.1479,-157.49146,187.62593,1560.1677,-173.94868,69.325653,1754.0863,-134.74458
456,4.55,12.337027,1336.9314,-225.54485,25.052614,1088.5615,49.413231,-114.69883,1331.7981,-142.80696,-219.40628,1024.3787,-186.24878,-339.35498,829.39594,-145.17232,77.584351,1364.0295,-158.0631,184.9281,1560.2296,-173.46841,62.722088,1752.3212,-135.41623
457,4.56,12.412352,1336.9462,-225.86623,24.968712,1088.5874,49.124096,-114.5664,1331.8905,-143.1226,-219.53354,1024.5652,-186.31287,-339.54129,829.61737,-144.98244,77.448692,1363.8516,-158.4593,182.40286,1560.4021,-173.24883,58.733547,1750.8856,-130.93951
458,4.57,12.430846,1336.9941,-226.38336,24.853828,1088.578,48.896721,-114.49745,1331.9879,-143.36839,-219.7942,1024.7657,-186.33469,-339.80014,829.87463,-144.696,77.197495,1363.7844,-158.81561,180.3584,1560.793,-173.21428,56.127792,1750.9504,-129.0983
459,4.58,12.359179,1336.9659,-226.7034,24.717541,1088.5887,48.657146,-114.46809,1332.094,-143.61101,-220.10081,1024.9988,-186.36848,-340.19901,830.16614,-144.51526,76.846527,1363.6652,-159.01245,178.15613,1561.2668,-172.33133,55.30077,1751.7269,-126.62688
460,4.59,12.185089,1336.9788,-226.99324,24.542673,1088.5573,48.486206,-114.53397,1332.1624,-143.77782,-220.53587,1025.2,-186.39528,-340.79144,830.47772,-144.48122,76.427032,1363.6858,-159.09799,177.33377,1561.6155,-172.09097,56.432579,1753.3973,-124.86208
461,4.6,11.949532,1337.0763,-227.17326,24.326988,1088.507,48.358479,-114.71696,1332.2151,-143.87021,-221.06166,1025.3922,-186.37987,-341.48434,830.7984,-144.38524,75.991264,1363.8727,-159.04895,176.58067,1561.8414,-171.35196,59.455696,1755.8058,-123.64027
462,4.61,11.718149,1337.1392,-227.0677,24.079903,1088.4852,48.185604,-114.98764,1332.2429,-143.85733,-221.67537,1025.6056,-186.46461,-342.31171,831.13379,-144.28204,75.706444,1364.0372,-158.90916,177.16484,1562.1072,-171.56482,64.393204,1758.9259,-122.70084
463,4.62,11.369748,1337.2913,-226.91812,23.768492,1088.5057,48.1301,-115.34666,1332.287,-143.84346,-222.3486,1025.7577,-186.49686,-343.26645,831.48328,-144.34546,75.361496,1364.2521,-158.88885,178.37042,1562.4744,-171.8912,71.153946,1762.7037,-122.25614
464,4.63,10.897189,1337.402,-226.66783,23.408415,1088.5122,48.034893,-115.84345,1332.3217,-143.70906,-223.07913,1025.913,-186.53592,-344.28043,831.80896,-144.42589,75.05442,1364.4078,-158.74367,179.98859,1562.7931,-172.18391,79.805481,1767.0206,-121.952
465,4.64,10.420596,1337.5906,-226.41628,23.035856,1088.5394,47.966854,-116.32272,1332.3832,-143.4447,-223.85477,1026.0867,-186.53064,-345.40665,832.19183,-144.60361,74.778969,1364.5803,-158.60497,182.87491,1563.0736,-173.22781,90.393265,1771.6093,-122.77711
466,4.65,9.8602858,1337.7242,-226.02727,22.569632,1088.5612,47.970989,-116.86092,1332.469,-143.18921,-224.67772,1026.3441,-186.52136,-346.61166,832.64825,-144.81776,74.503372,1364.7634,-158.33289,186.07117,1563.2303,-174.04121,102.48611,1775.8335,-122.67348
467,4.66,9.3199072,1337.9237,-225.71054,22.062809,1088.5442,47.951725,-117.38997,1332.5959,-142.92256,-225.56125,1026.6705,-186.63339,-347.82498,833.17468,-145.02048,74.271835,1365.0012,-157.91925,189.6123,1563.1971,-174.63322,116.12904,1779.9022,-123.80729
468,4.67,8.8587303,1338.0897,-225.38698,21.516392,1088.5375,47.942387,-117.90831,1332.7963,-142.60574,-226.42809,1027.0383,-186.60631,-349.18469,833.78931,-145.4068,74.080467,1365.2333,-157.54811,194.03249,1562.8816,-175.67233,131.25612,1783.6646,-126.19573
469,4.68,8.3744059,1338.248,-224.99341,20.986835,1088.4875,47.886009,-118.43441,1332.9668,-142.23244,-227.35103,1027.4929,-186.71326,-350.52353,834.43756,-145.62959,73.97155,1365.4543,-156.9832,199.01833,1562.2932,-176.60237,147.786,1786.3663,-127.09647
470,4.69,7.883028,1338.478,-224.58974,20.365578,1088.4114,47.895554,-118.96536,1333.2516,-141.98792,-228.36031,1028.0157,-186.7937,-351.9422,835.18195,-146.00342,73.910324,1365.6685,-156.49619,204.75664,1561.2942,-177.9783,165.44615,1788.1682,-128.02316
471,4.7,7.4014702,1338.7113,-224.29582,19.789383,1088.3329,47.918892,-119.52969,1333.5074,-141.68454,-229.38774,1028.5157,-186.77887,-353.3486,835.87018,-146.4109,73.945877,1365.8701,-156.03128,210.5815,1559.8837,-178.96747,184.01888,1788.8556,-128.6427
472,4.71,6.8242426,1338.9437,-223.87749,19.214418,1088.2308,47.911385,-120.14436,1333.7494,-141.23096,-230.48936,1029.0337,-186.85605,-354.88763,836.60571,-146.72678,74.037323,1366.0791,-155.12572,216.75343,1558.2935,-179.97649,203.26665,1788.3376,-129.12633
473,4.72,6.1856222,1339.1309,-223.4404,18.622803,1088.1707,47.816727,-120.74202,1334.0289,-140.87102,-231.60472,1029.5857,-186.88774,-356.41324,837.32654,-147.11858,74.311989,1366.2307,-154.37617,223.5585,1556.0587,-181.08275,223.1067,1786.5485,-129.45067
474,4.73,5.5427155,1339.3286,-222.92053,18.049995,1088.0859,47.772312,-121.39878,1334.3092,-140.49693,-232.83168,1030.1561,-186.88997,-358.02823,838.03479,-147.39589,74.576111,1366.4026,-153.51176,230.82915,1553.3712,-181.99144,243.32524,1783.5436,-129.44856
475,4.74,4.9006524,1339.5259,-222.57892,17.470312,1087.9735,47.746235,-122.0752,1334.5643,-140.07579,-234.04048,1030.6692,-186.92581,-359.68948,838.85974,-147.95149,75.01619,1366.505,-152.67459,238.45566,1550.0917,-182.83238,263.92661,1779.3834,-129.60492
476,4.75,4.1832862,1339.6062,-222.09531,16.845083,1087.8182,47.73621,-122.76432,1334.7933,-139.59059,-235.36853,1031.2283,-186.87856,-361.42343,839.58636,-148.18439,75.447739,1366.6702,-151.85344,246.32591,1546.4452,-183.46135,284.73822,1773.8741,-129.17531
477,4.76,3.5022335,1339.7292,-221.67862,16.236908,1087.7206,47.663067,-123.4313,1335.0327,-139.12544,-236.71629,1031.7656,-186.86153,-363.17111,840.33862,-148.37495,75.962311,1366.845,-151.27342,254.27202,1542.3119,-184.01804,305.6344,1767.1534,-128.93579
478,4.77,2.7959297,1339.851,-221.24689,15.707694,1087.6261,47.626785,-124.1101,1335.2532,-138.57356,-238.10297,1032.3397,-186.7738,-364.93103,841.14557,-148.57993,76.45742,1366.9292,-150.68336,262.2475,1537.8289,-184.47881,326.50778,1759.1217,-128.26132
479,4.78,2.1205192,1340.0098,-220.85516,15.12516,1087.5363,47.520111,-124.737,1335.4922,-138.20662,-239.45558,1032.9218,-186.72618,-366.77652,842.00269,-148.71352,77.009758,1366.9615,-150.04907,270.32397,1532.9191,-184.81584,347.02658,1749.9855,-126.83073
480,4.79,1.4872407,1340.1638,-220.53023,14.6088,1087.3958,47.391403,-125.38178,1335.7391,-137.76761,-240.81686,1033.5011,-186.6684,-368.60785,842.86151,-148.76646,77.48497,1366.9343,-149.46411,278.59839,1527.4684,-184.92586,367.3743,1739.6221,-126.55191
481,4.8,0.82288289,1340.2961,-220.22247,14.055279,1087.2919,47.282124,-125.95222,1335.9496,-137.33945,-242.08698,1034.0571,-186.52284,-370.42914,843.70837,-148.76866,77.926262,1366.8884,-148.80814,287.27713,1521.3254,-185.03488,387.36438,1728.1145,-126.25679
482,4.81,0.14817996,1340.3711,-219.92554,13.525515,1087.1804,47.21019,-126.52686,1336.1742,-136.98734,-243.38683,1034.5723,-186.36888,-372.2529,844.61115,-148.7592,78.372055,1366.9103,-148.35732,296.10086,1514.4766,-185.15648,406.84274,1715.5511,-126.03746
483,4.82,-0.44951612,1340.5117,-219.84448,13.007188,1087.0852,47.080395,-127.13145,1336.3992,-136.62773,-244.68556,1035.1039,-186.27182,-374.10107,845.47595,-148.56888,79.075737,1366.8818,-147.8037,304.80377,1507.0688,-185.21466,425.70499,1701.8813,-125.68699
484,4.83,-1.0110905,1340.588,-219.53687,12.434189,1087.0282,47.006741,-127.7277,1336.6115,-136.35657,-245.90308,1035.5428,-186.06766,-375.88837,846.32318,-148.3235,79.898994,1366.7838,-147.28383,313.1391,1499.2748,-185.10587,443.92685,1687.2775,-125.14377
485,4.84,-1.518245,1340.6815,-219.30505,11.870708,1086.9406,46.952496,-128.26317,1336.8099,-136.11066,-247.16971,1036.0356,-185.90309,-377.65295,847.17804,-147.98885,80.81002,1366.4972,-146.47813,321.16275,1491.0527,-184.83046,461.48315,1671.6554,-124.52871
486,4.85,-1.9936022,1340.7529,-219.04959,11.293195,1086.8417,46.847843,-128.77029,1337.0181,-135.87762,-248.43329,1036.5592,-185.66396,-379.35101,848.02002,-147.61226,81.442291,1366.126,-145.91782,328.88782,1482.2467,-184.42921,478.30154,1655.1198,-123.66638
487,4.86,-2.4975965,1340.8214,-218.92653,10.651983,1086.703,46.778908,-129.25044,1337.1783,-135.68513,-249.61484,1037.03,-185.40474,-380.98312,848.85535,-147.15343,81.869202,1365.7151,-145.30959,336.39413,1472.8457,-183.95186,494.40433,1637.6487,-122.90369
488,4.87,-2.9733479,1340.8911,-218.8568,10.104572,1086.5001,46.624397,-129.70465,1337.2981,-135.52246,-250.75359,1037.4216,-185.17813,-382.58344,849.62848,-146.79677,82.198547,1365.3677,-144.78798,343.66208,1462.8904,-183.59427,509.7894,1619.071,-122.27444
489,4.88,-3.3809807,1340.9125,-218.78697,9.4804306,1086.2877,46.616318,-130.15858,1337.3757,-135.49994,-251.93304,1037.7261,-184.95952,-384.17651,850.32275,-146.31897,82.549538,1365.0519,-144.30884,350.54529,1452.5222,-183.26729,524.3103,1599.778,-121.78886
490,4.89,-3.8137999,1340.8843,-218.57997,8.8698826,1086.0927,46.476212,-130.61264,1337.4198,-135.44666,-252.96429,1037.9622,-184.73605,-385.7168,850.9317,-145.75284,83.125603,1364.6483,-143.79443,356.91675,1441.9784,-182.99484,537.99817,1579.6359,-121.15392
491,4.9,-4.2228503,1340.8505,-218.394,8.3053818,1085.8915,46.410461,-131.09511,1337.4281,-135.32094,-253.93561,1038.0767,-184.44254,-387.14862,851.46967,-145.08391,83.914238,1364.1493,-143.3053,362.88263,1431.2515,-182.63861,550.74664,1558.9115,-120.57677
492,4.91,-4.4991364,1340.8234,-218.14842,7.7767615,1085.7061,46.291309,-131.55841,1337.4552,-135.33345,-254.85611,1038.2263,-184.242,-388.4985,851.99561,-144.55659,84.696381,1363.6636,-142.85957,368.50168,1419.8943,-182.13339,562.48401,1537.5985,-120.08678
493,4.92,-4.8305573,1340.8378,-218.04794,7.2262502,1085.5226,46.23064,-132.01216,1337.462,-135.27339,-255.69382,1038.3766,-183.99796,-389.72552,852.49335,-143.91357,85.250061,1363.191,-142.44559,373.92047,1407.8403,-181.6234,573.22272,1515.7805,-119.58676
494,4.93,-5.2130537,1340.7783,-217.94322,6.710187,1085.2977,46.129536,-132.4109,1337.447,-135.26567,-256.48114,1038.4534,-183.73843,-390.90494,852.90686,-143.49658,85.574402,1362.8304,-142.08888,379.03125,1394.8311,-181.32648,582.8501,1493.3667,-119.59716
495,4.94,-5.6247787,1340.7239,-217.86288,6.2782464,1085.1177,46.015907,-132.8188,1337.3677,-135.23199,-257.22653,1038.4865,-183.48608,-391.88599,853.1958,-143.00053,85.850197,1362.551,-141.62723,383.69073,1381.0885,-181.50081,591.47345,1470.0367,-119.55525
496,4.95,-6.0275583,1340.6967,-217.6523,5.905138,1084.9431,45.922501,-133.29289,1337.2778,-135.20686,-257.88693,1038.3823,-183.31352,-392.80298,853.30884,-142.55249,86.360519,1362.2632,-141.12756,387.47604,1366.876,-180.35751,598.95892,1446.2222,-120.01627
497,4.96,-6.4290767,1340.767,-217.48645,5.5919814,1084.7717,45.870396,-133.77609,1337.2084,-135.16214,-258.44791,1038.2645,-183.07678,-393.53436,853.36859,-142.05292,87.12291,1361.6748,-140.4882,390.42783,1352.5786,-180.03133,605.36511,1421.8723,-120.30796
498,4.97,-6.7472897,1340.8561,-217.31067,5.2423563,1084.6125,45.837044,-134.2076,1337.1305,-135.04103,-258.94885,1038.192,-182.94861,-394.06378,853.35303,-141.53459,87.898209,1361.1091,-139.92363,392.46021,1338.6704,-180.2628,610.61798,1397.0966,-120.55259
499,4.98,-7.0035162,1340.9248,-217.07845,4.9217601,1084.4336,45.799797,-134.6265,1337.1135,-135.01501,-259.33688,1038.1202,-182.81302,-394.45029,853.33624,-141.15431,88.535202,1360.6067,-139.51222,393.86432,1324.6886,-179.37766,614.75946,1371.9677,-120.6033
500,4.99,-7.2642803,1340.9095,-216.80681,4.6083298,1084.2424,45.733555,-134.98651,1337.0999,-134.92,-259.65677,1038.0912,-182.67787,-394.62659,853.26984,-140.78593,89.015678,1360.1613,-139.15961,394.69934,1310.9528,-178.78114,617.74945,1346.634,-120.50645
501,5.0,-7.4442625,1340.8898,-216.63461,4.3149538,1083.9989,45.631481,-135.24915,1337.1044,-134.81596,-259.84259,1038.0472,-182.58253,-394.62686,853.15179,-140.57083,89.325256,1359.7539,-138.88405,395.14374,1297.097,-178.2291,619.39532,1321.3409,-120.55239
502,5.01,-7.6862421,1340.8394,-216.42772,4.0597873,1083.8102,45.503033,-135.48486,1337.0809,-134.63785,-259.92938,1037.9344,-182.47528,-394.51605,852.88538,-140.37143,89.680496,1359.3574,-138.68671,395.03027,1282.99,-177.75484,619.91541,1296.002,-120.53693
503,5.02,-7.9586439,1340.9171,-216.2829,3.9131553,1083.6139,45.394703,-135.75252,1337.0225,-134.54077,-259.92426,1037.7568,-182.46269,-394.19559,852.48889,-140.25682,90.15271,1358.9125,-138.37387,394.21179,1268.7484,-177.41759,619.1214,1270.6788,-120.73946
504,5.03,-8.1634645,1341.0256,-216.1333,3.7395706,1083.4104,45.329967,-136.01872,1336.9081,-134.41298,-259.81961,1037.4587,-182.43085,-393.77222,851.95569,-140.21097,90.822487,1358.3674,-137.84117,392.72131,1254.7061,-176.98286,617.13751,1245.382,-121.02132
505,5.04,-8.3855715,1341.1078,-215.95697,3.6125898,1083.2205,45.331894,-136.26625,1336.7406,-134.1916,-259.60156,1037.0889,-182.3503,-393.20154,851.31964,-140.28183,91.564163,1357.7622,-137.34578,390.63785,1241.0892,-176.48013,613.97754,1220.1918,-121.09536
506,5.05,-8.5200548,1341.1617,-215.71625,3.5555494,1083.0262,45.354877,-136.52867,1336.5229,-134.02623,-259.32275,1036.6516,-182.30136,-392.60532,850.63678,-140.55414,92.430954,1357.1742,-136.80664,388.03979,1227.8431,-175.93901,609.63611,1195.1616,-120.90466
507,5.06,-8.6503973,1341.1638,-215.47182,3.5702388,1082.8704,45.419979,-136.72746,1336.2933,-133.80742,-258.90598,1036.214,-182.29694,-391.65161,849.77625,-140.53763,93.390457,1356.5878,-136.4343,384.94672,1214.9652,-175.52374,604.16357,1170.4253,-120.45753
508,5.07,-8.7143984,1341.115,-215.16835,3.6005456,1082.6396,45.499954,-136.88303,1336.0576,-133.5885,-258.30911,1035.6559,-182.37418,-390.62967,848.87775,-140.6198,94.52388,1356.0104,-135.97949,381.49533,1202.3628,-175.15543,597.55566,1146.0685,-119.85175
509,5.08,-8.7192049,1341.0828,-214.93195,3.686655,1082.4268,45.672184,-136.99962,1335.8063,-133.36659,-257.62836,1035.0604,-182.49319,-389.39801,847.89899,-140.71761,96.015694,1355.1924,-135.64499,377.58649,1189.9637,-174.83569,589.8653,1122.2545,-119.21513
510,5.09,-8.6274538,1341.0348,-214.67969,3.8156865,1082.1597,45.842323,-137.09964,1335.5806,-133.22282,-256.76514,1034.454,-182.65611,-388.03033,846.90363,-141.03824,98.071991,1354.1479,-135.33798,373.15527,1177.6956,-174.44998,581.2774,1099.1014,-118.4927
511,5.1,-8.4991531,1341.0092,-214.51009,3.9488907,1081.8904,46.043217,-137.19978,1335.3297,-133.01683,-255.75679,1033.7653,-182.88463,-386.44189,845.80267,-141.37949,100.81395,1352.8595,-135.19426,368.24667,1165.4519,-174.02849,571.75415,1076.6774,-117.64448
512,5.11,-8.3052425,1340.9059,-214.29434,4.1368175,1081.6083,46.160873,-137.2733,1335.1031,-132.93083,-254.64677,1033.0734,-183.0396,-384.62836,844.60461,-141.64125,103.94511,1351.4379,-135.10429,362.81375,1153.261,-173.77852,561.40625,1054.916,-116.8987
513,5.12,-8.0218534,1340.8324,-214.07062,4.2582355,1081.3541,46.260887,-137.34456,1334.9066,-132.95882,-253.43314,1032.2667,-183.313,-382.52289,843.25616,-141.98192,107.1492,1350.0764,-134.86801,356.98407,1141.1838,-173.87941,550.24408,1033.6996,-116.31013
514,5.13,-7.696959,1340.7727,-213.92288,4.3754864,1081.095,46.459904,-137.39595,1334.7007,-132.93959,-252.17876,1031.5153,-183.64384,-380.24774,841.76953,-142.29857,110.03283,1348.9045,-134.22963,350.92676,1129.5837,-174.40468,538.3158,1013.0656,-116.33914
515,5.14,-7.2007656,1340.7212,-213.84581,4.445859,1080.9047,46.582977,-137.42107,1334.5304,-132.95113,-250.76894,1030.7013,-183.86292,-377.69263,840.19904,-142.71712,112.68433,1347.8004,-133.15718,344.28922,1118.2759,-174.57477,525.57117,992.91418,-116.78111
516,5.15,-6.6050801,1340.5638,-213.60266,4.5027604,1080.7095,46.690632,-137.38805,1334.3743,-132.95235,-249.34792,1029.9863,-184.13559,-374.9194,838.51556,-142.89728,115.15186,1346.6307,-132.10397,337.67148,1107.7434,-174.94142,512.1441,973.41168,-117.75732
517,5.16,-5.9698191,1340.483,-213.46199,4.5963311,1080.6168,46.781143,-137.29463,1334.2106,-132.93674,-247.83064,1029.2142,-184.35139,-372.07892,836.84625,-143.49207,117.04726,1345.3054,-131.76582,330.91718,1097.8435,-175.65298,497.86502,954.55292,-118.74398
518,5.17,-5.3032808,1340.2736,-213.28676,4.6520033,1080.504,46.882202,-137.10089,1334.0729,-132.96962,-246.19104,1028.5626,-184.58971,-368.99664,835.20325,-143.90811,118.27293,1343.8195,-131.91783,323.38962,1088.1389,-176.32556,483.0668,936.62952,-120.05225
519,5.18,-4.6231637,1340.11,-213.18121,4.7454662,1080.4415,47.167595,-136.88809,1333.9661,-133.02029,-244.43283,1027.871,-184.8493,-365.8161,833.61133,-144.39023,119.36517,1342.2813,-131.85999,315.37442,1078.7786,-177.10878,467.63556,919.72662,-121.61491
520,5.19,-4.0195179,1339.9872,-213.22208,4.8037181,1080.3573,47.562405,-136.65616,1333.9053,-133.21016,-242.55496,1027.2106,-185.16451,-362.55606,832.01324,-144.7394,120.57936,1340.9458,-131.74487,307.02811,1070.08,-178.12125,451.71512,903.87683,-123.48553
521,5.2,-3.4359488,1339.9355,-213.27132,4.8101125,1080.3505,47.922504,-136.39996,1333.9061,-133.50856,-240.61075,1026.5143,-185.51428,-359.21649,830.48242,-145.23592,121.78947,1339.9501,-131.6622,298.56317,1061.9945,-179.0798,435.59464,889.21881,-125.7374
522,5.21,-2.8877983,1339.9089,-213.21066,4.7518077,1080.3391,48.30114,-136.1689,1333.9109,-133.78365,-238.60422,1025.8844,-185.84135,-355.79889,828.99316,-145.63387,122.82592,1338.9126,-131.68829,289.82959,1054.2764,-179.5578,419.43799,875.69153,-128.18379
523,5.22,-2.3231134,1339.9604,-213.20178,4.7616215,1080.3757,48.654964,-135.92706,1333.9578,-134.03174,-236.62625,1025.2937,-186.25546,-352.24222,827.4494,-145.84041,123.74776,1337.8364,-131.70045,281.68549,1047.4338,-180.77498,403.45084,863.28375,-130.7444
524,5.23,-1.7640346,1339.9534,-213.02571,4.7953801,1080.4637,48.882225,-135.64522,1333.9542,-134.23793,-234.6741,1024.7036,-186.58195,-348.71808,825.92755,-146.25401,124.7475,1336.8303,-131.67381,273.19684,1041.0547,-181.42879,387.72357,852.07526,-133.24579
